DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
WP_132221579.1@GCF_004343255.1_180_231,#0173b2,Bacteria
LFTN01000113.1_2@GCA_001513495.1_39_95,#0173b2,Bacteria
NLY30919.1@GCA_012727675.1_39_95,#0173b2,Bacteria
NLY51868.1@GCA_012735435.1_39_95,#0173b2,Bacteria
NLK07881.1@GCA_012519025.1_14_70,#0173b2,Bacteria
MBS3941522.1@GCA_018335555.1_84_141,#0173b2,Bacteria
PWLR01000253.1_9@GCA_003558435.1_203_260,#0173b2,Bacteria
MBW3657119.1@GCA_019348115.1_84_141,#0173b2,Bacteria
WP_238443013.1@GCF_019798055.1_85_142,#0173b2,Bacteria
PWFH01000053.1_31@GCA_003553795.1_93_150,#0173b2,Bacteria
SLNF01000219.1_7@GCA_007133145.1_93_150,#0173b2,Bacteria
JADGPI010000109.1_2@GCA_017882525.1_88_145,#0173b2,Bacteria
PMKX01000024.1_14@GCA_003158705.1_86_143,#0173b2,Bacteria
AEW03707.1@GCA_000237975.1_213_270,#0173b2,Bacteria
PSR32851.1@GCA_003023695.1_221_278,#0173b2,Bacteria
WP_169101071.1@GCF_012933365.1_210_267,#0173b2,Bacteria
JAJZBJ010000092.1_10@GCA_021798975.1_189_246,#0173b2,Bacteria
JAJZZA010000057.1_12@GCA_021797825.1_205_262,#0173b2,Bacteria
CAIVGN010000017.1_30@GCA_903905455.1_6_63,#0173b2,Bacteria
GHG87075.1@GCA_014656495.1_3_60,#0173b2,Bacteria
WP_011550692.1@GCF_900106535.1_27_84,#0173b2,Bacteria
WP_163782783.1@GCF_010894475.1_27_84,#0173b2,Bacteria
WP_140797097.1@GCF_006402735.1_27_84,#0173b2,Bacteria
WP_002620965.1@GCF_000335475.2_28_85,#0173b2,Bacteria
WP_108072678.1@GCF_003044305.1_27_84,#0173b2,Bacteria
MBS1150956.1@GCA_018262385.1_24_81,#0173b2,Bacteria
JACZXZ010000003.1_14@GCA_022571365.1_8_65,#0173b2,Bacteria
WP_165971180.1@GCF_004358165.1_264_321,#0173b2,Bacteria
WP_232134126.1@GCF_021233355.1_263_320,#0173b2,Bacteria
MCL6515138.1@GCA_023511725.1_41_98,#0173b2,Bacteria
WP_169348336.1@GCF_012933655.1_25_82,#0173b2,Bacteria
MBX5481115.1@GCA_019686135.1_15_72,#0173b2,Bacteria
HAX87049.1@GCA_003486645.1_197_254,#0173b2,Bacteria
WP_006103427.1@GCF_000155555.1_197_254,#0173b2,Bacteria
NEO07105.1@GCA_010692325.1_197_254,#0173b2,Bacteria
NEO73890.1@GCA_010692395.1_197_254,#0173b2,Bacteria
WP_070395540.1@GCF_001767235.1_197_254,#0173b2,Bacteria
WTKN01000435.1_40@GCA_011524395.1_197_254,#0173b2,Bacteria
WP_008187826.1@GCF_000211815.1_197_254,#0173b2,Bacteria
MBW4649063.1@GCA_019359445.1_197_254,#0173b2,Bacteria
WP_190497320.1@GCF_014695895.1_198_255,#0173b2,Bacteria
JAIMKT010000085.1_7@GCA_020692245.1_198_255,#0173b2,Bacteria
MCA1993703.1@GCA_020216575.1_197_254,#0173b2,Bacteria
WP_190637713.1@GCF_014695915.1_201_258,#0173b2,Bacteria
WP_242031222.1@GCF_014695375.1_230_287,#0173b2,Bacteria
WP_023069504.1@GCF_000478195.2_195_252,#0173b2,Bacteria
WP_072717727.1@GCF_900009145.1_195_252,#0173b2,Bacteria
WP_083624846.1@GCF_900010725.2_195_252,#0173b2,Bacteria
HAX87049.1@GCA_003486645.1_341_398,#0173b2,Bacteria
WP_006103427.1@GCF_000155555.1_346_403,#0173b2,Bacteria
MBW4649063.1@GCA_019359445.1_321_377,#0173b2,Bacteria
NEO07105.1@GCA_010692325.1_330_387,#0173b2,Bacteria
WTKN01000435.1_40@GCA_011524395.1_330_387,#0173b2,Bacteria
WP_070395540.1@GCF_001767235.1_330_387,#0173b2,Bacteria
NEO73890.1@GCA_010692395.1_330_387,#0173b2,Bacteria
WP_008187826.1@GCF_000211815.1_330_387,#0173b2,Bacteria
WP_190497320.1@GCF_014695895.1_350_407,#0173b2,Bacteria
MCA1993703.1@GCA_020216575.1_321_378,#0173b2,Bacteria
MTBT01000312.1_15@GCA_002282935.1_204_261,#0173b2,Bacteria
MBQ8537638.1@GCA_017481185.1_324_381,#0173b2,Bacteria
BAY29987.1@GCA_002368155.1_205_261,#0173b2,Bacteria
BAY90616.1@GCA_002368275.1_204_261,#0173b2,Bacteria
WP_190688193.1@GCF_014697425.1_205_261,#0173b2,Bacteria
WP_224095571.1@GCF_019976755.1_205_261,#0173b2,Bacteria
WP_214433964.1@GCF_016056275.1_204_261,#0173b2,Bacteria
RCJ38438.1@GCA_003326195.1_204_261,#0173b2,Bacteria
WP_104899852.1@GCF_002949735.1_203_260,#0173b2,Bacteria
WP_190963846.1@GCF_014698035.1_203_260,#0173b2,Bacteria
JAIMKT010000085.1_7@GCA_020692245.1_326_383,#0173b2,Bacteria
WP_207474946.1@GCF_017355265.1_257_314,#0173b2,Bacteria
WP_207474947.1@GCF_017355265.1_278_335,#0173b2,Bacteria
MBD1825717.1@GCA_014695195.1_211_268,#0173b2,Bacteria
MBD1844277.1@GCA_014695255.1_211_268,#0173b2,Bacteria
MBE9009111.1@GCA_015206935.1_211_268,#0173b2,Bacteria
MBW4538780.1@GCA_019359275.1_211_268,#0173b2,Bacteria
OUC14650.1@GCA_002148405.1_212_269,#0173b2,Bacteria
WP_190572092.1@GCF_014697025.1_212_269,#0173b2,Bacteria
NJR48990.1@GCA_012034655.1_212_269,#0173b2,Bacteria
WP_199246383.1@GCF_016446395.1_195_252,#0173b2,Bacteria
MBX5481115.1@GCA_019686135.1_178_235,#0173b2,Bacteria
MBX5481115.1@GCA_019686135.1_94_151,#0173b2,Bacteria
MBW4420026.1@GCA_019359315.1_209_266,#0173b2,Bacteria
WP_013219405.1@GCF_000143085.1_220_277,#0173b2,Bacteria
WP_183807871.1@GCF_014196765.1_1_57,#0173b2,Bacteria
WP_239470639.1@GCF_016887565.1_10_67,#0173b2,Bacteria
MBM4378818.1@GCA_016875515.1_71_128,#0173b2,Bacteria
MBN1209210.1@GCA_016926755.1_26_83,#0173b2,Bacteria
WP_257461223.1@GCF_024623785.1_28_85,#0173b2,Bacteria
WP_224241963.1@GCF_020103725.1_26_83,#0173b2,Bacteria
WP_044198443.1@GCF_000737315.1_28_85,#0173b2,Bacteria
WP_019224919.1@GCF_000512895.1_8_65,#0173b2,Bacteria
WP_041445048.1@GCF_000190635.1_8_65,#0173b2,Bacteria
JAEWRW010000058.1_7@GCA_023398815.1_205_262,#0173b2,Bacteria
JANTHO010000022.1_36@GCA_024762335.1_300_357,#0173b2,Bacteria
JANTHO010000022.1_36@GCA_024762335.1_209_266,#0173b2,Bacteria
WP_166350618.1@GCF_011320225.1_16_73,#0173b2,Bacteria
HHV78205.1@GCA_012840015.1_41_98,#0173b2,Bacteria
JAHDPS010000378.1_3@GCA_018434225.1_33_90,#0173b2,Bacteria
NPV71319.1@GCA_013178305.1_36_93,#0173b2,Bacteria
GHG87075.1@GCA_014656495.1_77_134,#0173b2,Bacteria
WP_163782783.1@GCF_010894475.1_101_158,#0173b2,Bacteria
WP_140797097.1@GCF_006402735.1_101_158,#0173b2,Bacteria
WP_002620965.1@GCF_000335475.2_103_160,#0173b2,Bacteria
WP_108072678.1@GCF_003044305.1_109_166,#0173b2,Bacteria
WP_011550692.1@GCF_900106535.1_101_158,#0173b2,Bacteria
WP_228560553.1@GCF_010998615.1_30_87,#0173b2,Bacteria
HBN07639.1@GCA_003503675.1_171_228,#0173b2,Bacteria
MBM3271488.1@GCA_016867235.1_22_79,#0173b2,Bacteria
MBS1150956.1@GCA_018262385.1_104_161,#0173b2,Bacteria
JALHOS010000412.1_6@GCA_022842905.1_6_63,#0173b2,Bacteria
WP_067936413.1@GCF_001552655.1_236_293,#0173b2,Bacteria
WP_074949145.1@GCF_900116805.1_234_291,#0173b2,Bacteria
MBL8938848.1@GCA_016793585.1_68_125,#0173b2,Bacteria
WP_052012933.1@GCF_000513135.1_186_243,#0173b2,Bacteria
WP_144450714.1@GCF_007830185.1_188_245,#0173b2,Bacteria
WP_066150769.1@GCF_002109385.1_186_243,#0173b2,Bacteria
WP_163176991.1@GCF_011008845.1_186_243,#0173b2,Bacteria
WP_246944053.1@GCF_023036475.1_186_243,#0173b2,Bacteria
RJQ32862.1@GCA_003599235.1_84_141,#0173b2,Bacteria
OMIZ01000035.1_5@GCA_900299235.1_13_70,#0173b2,Bacteria
JALHMW010000001.1_16@GCA_022843845.1_7_64,#0173b2,Bacteria
MBL8924478.1@GCA_016793095.1_7_64,#0173b2,Bacteria
HHY12771.1@GCA_012842105.1_41_98,#0173b2,Bacteria
JAEWEN010000029.1_6@GCA_023389275.1_160_217,#0173b2,Bacteria
DJEN01000080.1_11@GCA_002431345.1_119_175,#0173b2,Bacteria
LT608311.1_1318@GCA_900095875.1_208_264,#0173b2,Bacteria
WP_233539437.1@GCF_003467125.1_209_265,#0173b2,Bacteria
WP_246415315.1@GCF_014269395.1_30_86,#0173b2,Bacteria
WP_232818754.1@GCF_003367905.1_106_162,#0173b2,Bacteria
WP_023053909.1@GCF_900240295.1_121_177,#0173b2,Bacteria
WP_062411206.1@GCF_001546855.1_106_162,#0173b2,Bacteria
MCI1822325.1@GCA_022649055.1_117_172,#0173b2,Bacteria
WP_245675166.1@GCF_900103535.1_116_172,#0173b2,Bacteria
WP_091650842.1@GCF_900103535.1_115_171,#0173b2,Bacteria
WP_007391535.1@GCF_000214495.1_117_172,#0173b2,Bacteria
LT608311.1_1318@GCA_900095875.1_112_168,#0173b2,Bacteria
WP_233539437.1@GCF_003467125.1_112_168,#0173b2,Bacteria
MBM6667983.1@GCA_016899975.1_328_383,#0173b2,Bacteria
UREB01000036.1_8@GCA_900546685.1_198_252,#0173b2,Bacteria
DJEN01000080.1_11@GCA_002431345.1_30_86,#0173b2,Bacteria
WP_007391535.1@GCF_000214495.1_29_85,#0173b2,Bacteria
WP_134244606.1@GCF_004377485.1_7_64,#0173b2,Bacteria
WP_232818754.1@GCF_003367905.1_17_73,#0173b2,Bacteria
WP_023053909.1@GCF_900240295.1_30_86,#0173b2,Bacteria
WP_091650842.1@GCF_900103535.1_30_81,#0173b2,Bacteria
MCI1822325.1@GCA_022649055.1_31_87,#0173b2,Bacteria
WP_245675166.1@GCF_900103535.1_31_87,#0173b2,Bacteria
LT608311.1_1318@GCA_900095875.1_30_86,#0173b2,Bacteria
WP_233539437.1@GCF_003467125.1_30_86,#0173b2,Bacteria
WP_062411206.1@GCF_001546855.1_30_86,#0173b2,Bacteria
MBE6084625.1@GCA_015058625.1_32_88,#0173b2,Bacteria
SDH01181.1@GCA_900100835.1_31_87,#0173b2,Bacteria
WP_149171774.1@GCF_008271295.1_31_87,#0173b2,Bacteria
WP_033170896.1@GCF_000702005.1_31_87,#0173b2,Bacteria
WP_075444011.1@GCF_900113715.1_30_86,#0173b2,Bacteria
WP_154619722.1@GCF_009697385.1_30_86,#0173b2,Bacteria
CACYDT010000055.1_5@GCA_902773295.1_30_86,#0173b2,Bacteria
MCR5559337.1@GCA_024691625.1_32_88,#0173b2,Bacteria
WP_072935461.1@GCF_900129225.1_32_88,#0173b2,Bacteria
WP_170144561.1@GCF_003386075.1_280_337,#0173b2,Bacteria
DFES01000065.1_9@GCA_002369175.1_30_86,#0173b2,Bacteria
CADCIX010000015.1_16@GCA_902801565.1_30_86,#0173b2,Bacteria
MBQ7479983.1@GCA_017444295.1_30_86,#0173b2,Bacteria
CACXCC010000079.1_25@GCA_902766015.1_35_91,#0173b2,Bacteria
CACYUQ010000006.1_24@GCA_902777615.1_31_87,#0173b2,Bacteria
CACYXR010000015.1_17@GCA_902778455.1_31_87,#0173b2,Bacteria
WP_026761788.1@GCF_000426665.1_30_86,#0173b2,Bacteria
WP_006306162.1@GCF_000213975.1_30_86,#0173b2,Bacteria
WP_106626891.1@GCF_900290285.1_30_86,#0173b2,Bacteria
MBF1694016.1@GCA_015265235.1_30_86,#0173b2,Bacteria
WP_009442565.1@GCF_900186465.1_30_86,#0173b2,Bacteria
CACZIV010000023.1_12@GCA_902781305.1_32_88,#0173b2,Bacteria
CAJOQC010000264.1_2@GCA_905236785.1_32_88,#0173b2,Bacteria
CAJOIB010000023.1_22@GCA_905234705.1_29_85,#0173b2,Bacteria
MBQ5759123.1@GCA_017383125.1_19_75,#0173b2,Bacteria
JAHHSR010000023.1_4@GCA_020025075.1_30_86,#0173b2,Bacteria
WP_182185730.1@GCF_015732285.1_30_86,#0173b2,Bacteria
WP_196592697.1@GCF_015732155.1_30_86,#0173b2,Bacteria
WP_196604959.1@GCF_015732185.1_30_86,#0173b2,Bacteria
MBO6305335.1@GCA_017635875.1_29_85,#0173b2,Bacteria
MBR3622925.1@GCA_017529085.1_30_86,#0173b2,Bacteria
CALZDE010000012.1_1@GCA_945637225.1_38_94,#0173b2,Bacteria
MBQ6296934.1@GCA_017428215.1_24_80,#0173b2,Bacteria
JAEZVB010000044.1_20@GCA_023443285.1_31_88,#0173b2,Bacteria
WP_093795190.1@GCF_900101845.1_31_88,#0173b2,Bacteria
MBP2626328.1@GCA_017889585.1_31_88,#0173b2,Bacteria
WP_054260363.1@GCF_001298735.1_31_88,#0173b2,Bacteria
WP_149735869.1@GCF_900141835.1_31_88,#0173b2,Bacteria
MBP2641603.1@GCA_017889545.1_19_76,#0173b2,Bacteria
JALHDI010000023.1_61@GCA_022839045.1_32_88,#0173b2,Bacteria
CAJLLL010000042.1_15@GCA_905207485.1_33_90,#0173b2,Bacteria
USHB01000061.1_2@GCA_900554395.1_21_78,#0173b2,Bacteria
CALXRU010000014.1_18@GCA_944390935.1_47_104,#0173b2,Bacteria
WP_249078644.1@GCF_023336935.1_23_80,#0173b2,Bacteria
DXVZ01000169.1_11@GCA_019417125.1_33_90,#0173b2,Bacteria
PWM78279.1@GCA_003150755.1_33_90,#0173b2,Bacteria
CAKPTG010000010.1_55@GCA_934190775.1_33_90,#0173b2,Bacteria
CDD10059.1@GCA_000434895.1_33_90,#0173b2,Bacteria
WP_009144634.1@GCF_000188175.1_21_78,#0173b2,Bacteria
SFCN01000007.1_46@GCA_004558595.1_33_90,#0173b2,Bacteria
USBV01000092.1_3@GCA_900553055.1_33_90,#0173b2,Bacteria
URGS01000008.1_63@GCA_900547415.1_32_89,#0173b2,Bacteria
MCD7974357.1@GCA_021201965.1_33_90,#0173b2,Bacteria
MCD8199085.1@GCA_021203775.1_30_87,#0173b2,Bacteria
UQXH01000001.1_73@GCA_900545025.1_36_93,#0173b2,Bacteria
UQLS01000001.1_141@GCA_900541915.1_36_93,#0173b2,Bacteria
URXU01000001.1_18@GCA_900552005.1_34_91,#0173b2,Bacteria
UQWU01000071.1_4@GCA_900544885.1_31_88,#0173b2,Bacteria
UQWM01000010.1_63@GCA_900544795.1_31_88,#0173b2,Bacteria
URXA01000015.1_6@GCA_900551745.1_34_91,#0173b2,Bacteria
WP_021717396.1@GCF_003269275.1_31_88,#0173b2,Bacteria
UQZN01000014.1_12@GCA_900545535.1_31_88,#0173b2,Bacteria
JAEYSJ010000323.1_2@GCA_023434855.1_32_89,#0173b2,Bacteria
MBP9483542.1@GCA_018058445.1_17_73,#0173b2,Bacteria
HIU64409.1@GCA_018714505.1_24_81,#0173b2,Bacteria
NCD08132.1@GCA_009930275.1_14_71,#0173b2,Bacteria
NLH46695.1@GCA_012517145.1_32_89,#0173b2,Bacteria
NLY83539.1@GCA_012744295.1_23_80,#0173b2,Bacteria
JALHDB010000001.1_213@GCA_022840825.1_31_88,#0173b2,Bacteria
JAHHUH010000001.1_86@GCA_020024105.1_25_82,#0173b2,Bacteria
DDQB01000037.1_30@GCA_002342505.1_31_88,#0173b2,Bacteria
MBR1392111.1@GCA_017484135.1_31_88,#0173b2,Bacteria
OMYP01000003.1_48@GCA_900315345.1_30_87,#0173b2,Bacteria
ONAV01000020.1_61@GCA_900315925.1_31_88,#0173b2,Bacteria
UQUU01000004.1_7@GCA_900544275.1_34_91,#0173b2,Bacteria
OMWZ01000001.1_160@GCA_900314855.1_10_67,#0173b2,Bacteria
MBF8436741.1@GCA_015666175.1_31_87,#0173b2,Bacteria
WP_013406021.1@GCF_000166415.1_33_89,#0173b2,Bacteria
WP_229345022.1@GCF_020711195.1_33_89,#0173b2,Bacteria
ONEW01000030.1_2@GCA_900316935.1_32_89,#0173b2,Bacteria
CALWDW010000038.1_22@GCA_944376795.1_65_121,#0173b2,Bacteria
WP_066238656.1@GCF_001611555.1_30_87,#0173b2,Bacteria
JAEZZT010000031.1_3@GCA_023418435.1_30_86,#0173b2,Bacteria
MBS5336860.1@GCA_018367495.1_34_91,#0173b2,Bacteria
WP_009351205.1@GCF_002959775.1_34_91,#0173b2,Bacteria
WP_008714242.1@GCF_902810435.1_34_91,#0173b2,Bacteria
WP_008714242.1@GCF_000024945.1_34_91,#0173b2,Bacteria
WP_005382650.1@GCF_002959915.1_34_91,#0173b2,Bacteria
WP_059363327.1@GCF_001078375.1_34_91,#0173b2,Bacteria
WP_127133833.1@GCF_003992125.1_34_91,#0173b2,Bacteria
NCB96563.1@GCA_009929605.1_34_91,#0173b2,Bacteria
WP_126939624.1@GCF_003992135.1_30_86,#0173b2,Bacteria
LT700188.1_579@GCA_900155405.1_29_85,#0173b2,Bacteria
USPU01000012.1_13@GCA_900556745.1_29_85,#0173b2,Bacteria
WP_200841516.1@GCF_014207605.1_29_85,#0173b2,Bacteria
DHRA01000086.1_58@GCA_002411145.1_32_88,#0173b2,Bacteria
MBT9259099.1@GCA_018729555.1_238_294,#0173b2,Bacteria
DHRX01000093.1_3@GCA_002408345.1_36_92,#0173b2,Bacteria
MBO8127449.1@GCA_017656135.1_0_52,#0173b2,Bacteria
NLY55524.1@GCA_012735535.1_36_92,#0173b2,Bacteria
MBO4887963.1@GCA_017620135.1_536_592,#0173b2,Bacteria
MBQ7059342.1@GCA_017442735.1_536_592,#0173b2,Bacteria
WP_004093030.1@GCF_000219125.1_36_93,#0173b2,Bacteria
WP_084574650.1@GCF_900176355.1_13_70,#0173b2,Bacteria
WP_144390901.1@GCF_000725345.1_36_93,#0173b2,Bacteria
WP_231881940.1@GCF_001611555.1_35_92,#0173b2,Bacteria
NCB76171.1@GCA_009929485.1_34_91,#0173b2,Bacteria
WP_018702739.1@GCF_000374545.1_34_91,#0173b2,Bacteria
MCH3951314.1@GCA_022482815.1_30_87,#0173b2,Bacteria
OMYF01000011.1_47@GCA_900315205.1_29_86,#0173b2,Bacteria
UPXT01000009.1_16@GCA_900538365.1_29_86,#0173b2,Bacteria
WP_014128386.1@GCF_000425045.1_37_94,#0173b2,Bacteria
WP_227898311.1@GCF_000025305.1_30_87,#0173b2,Bacteria
WP_232709050.1@GCF_900095825.1_30_87,#0173b2,Bacteria
MCI2110156.1@GCA_022653215.1_36_93,#0173b2,Bacteria
WP_243650518.1@GCF_004339805.1_17_74,#0173b2,Bacteria
WP_018702384.1@GCF_000374545.1_32_89,#0173b2,Bacteria
NLJ64099.1@GCA_012518615.1_217_274,#0173b2,Bacteria
RMF44952.1@GCA_003695565.1_208_265,#0173b2,Bacteria
CAMCDF010000055.1_16@GCA_945873475.1_99_155,#0173b2,Bacteria
MCB0882321.1@GCA_020438485.1_10_66,#0173b2,Bacteria
WP_217924214.1@GCF_018141545.1_48_104,#0173b2,Bacteria
WP_217924214.1@GCF_018141545.1_129_186,#0173b2,Bacteria
MCL6517720.1@GCA_023511815.1_607_664,#0173b2,Bacteria
QSO50469.1@GCA_017298655.1_425_481,#0173b2,Bacteria
RIV18560.1@GCA_003584005.1_461_518,#0173b2,Bacteria
WP_021298449.1@GCF_017329615.1_318_374,#0173b2,Bacteria
WP_021298449.1@GCF_022674245.1_318_374,#0173b2,Bacteria
WP_021298460.1@GCF_017329615.1_317_373,#0173b2,Bacteria
WP_026975966.1@GCF_000429525.1_319_375,#0173b2,Bacteria
WP_206922078.1@GCF_017329615.1_480_536,#0173b2,Bacteria
WP_072873274.1@GCF_900142255.1_777_834,#0173b2,Bacteria
WP_054971212.1@GCF_001399675.1_555_611,#0173b2,Bacteria
WP_245530661.1@GCF_000024285.1_597_653,#0173b2,Bacteria
WP_051321773.1@GCF_000429525.1_627_680,#0173b2,Bacteria
NBC31147.1@GCA_009909005.1_185_241,#0173b2,Bacteria
WP_072873274.1@GCF_900142255.1_453_510,#0173b2,Bacteria
JAHZBS010000069.1_1@GCA_019423265.1_567_622,#0173b2,Bacteria
WP_249289823.1@GCF_014384895.1_567_622,#0173b2,Bacteria
WP_245578137.1@GCF_000430585.1_418_477,#0173b2,Bacteria
WP_245629028.1@GCF_001552255.1_363_420,#0173b2,Bacteria
WP_245632833.1@GCF_001552655.1_369_426,#0173b2,Bacteria
MCL6515138.1@GCA_023511725.1_765_822,#0173b2,Bacteria
CAJTUA010000002.1_3@GCA_910579615.1_441_497,#0173b2,Bacteria
MBQ9120513.1@GCA_017462755.1_362_418,#0173b2,Bacteria
WP_006942838.1@GCF_000165735.1_29_85,#0173b2,Bacteria
WP_101912155.1@GCF_900240295.1_29_85,#0173b2,Bacteria
WP_020310503.1@GCF_000417505.1_32_88,#0173b2,Bacteria
WP_085659636.1@GCF_002113825.1_19_75,#0173b2,Bacteria
CAJODU010000018.1_6@GCA_905233325.1_34_91,#0173b2,Bacteria
MBE6102311.1@GCA_015058655.1_19_76,#0173b2,Bacteria
WP_009655180.1@GCF_000286455.1_30_87,#0173b2,Bacteria
WP_154619400.1@GCF_009697385.1_34_91,#0173b2,Bacteria
CALZDE010000008.1_9@GCA_945637225.1_33_90,#0173b2,Bacteria
TAF51221.1@GCA_004293855.1_196_253,#0173b2,Bacteria
WP_141550899.1@GCF_002577195.1_200_251,#0173b2,Bacteria
WP_007049548.1@GCF_000154825.1_183_240,#0173b2,Bacteria
WP_007051060.1@GCF_000154825.1_156_212,#0173b2,Bacteria
WP_257480949.1@GCF_024623185.1_156_212,#0173b2,Bacteria
WP_235822208.1@GCF_002156865.1_155_206,#0173b2,Bacteria
MBV7432904.1@GCA_019218375.1_367_423,#0173b2,Bacteria
DIWY01000003.1_127@GCA_002435915.1_167_224,#0173b2,Bacteria
CDD29878.1@GCA_000433675.1_59_112,#0173b2,Bacteria
WP_084633794.1@GCF_001766835.1_64_119,#0173b2,Bacteria
WP_154483891.1@GCF_009696605.1_253_312,#0173b2,Bacteria
WP_143848305.1@GCF_007293315.1_76_133,#0173b2,Bacteria
WP_251604391.1@GCF_023703085.1_80_137,#0173b2,Bacteria
MBQ7059314.1@GCA_017442735.1_210_270,#0173b2,Bacteria
CAKNJR010000004.1_78@GCA_930986425.1_249_307,#0173b2,Bacteria
ONOE01000032.1_5@GCA_900319365.1_261_319,#0173b2,Bacteria
ONOE01000032.1_5@GCA_900319365.1_339_397,#0173b2,Bacteria
ONOE01000032.1_5@GCA_900319365.1_417_474,#0173b2,Bacteria
CAKNJR010000004.1_78@GCA_930986425.1_326_384,#0173b2,Bacteria
MBN2259815.1@GCA_016933835.1_197_249,#0173b2,Bacteria
UQRU01000008.1_3@GCA_900543475.1_281_337,#0173b2,Bacteria
UQRU01000008.1_3@GCA_900543475.1_531_588,#0173b2,Bacteria
MBQ2870306.1@GCA_017409065.1_58_110,#0173b2,Bacteria
NBJ99005.1@GCA_009917455.1_206_263,#0173b2,Bacteria
VSNQ01000133.1_4@GCA_009774395.1_181_238,#0173b2,Bacteria
CAAFEO010000196.1_5@GCA_900761895.1_287_344,#0173b2,Bacteria
CAKVFI010000002.1_76@GCA_934746715.1_285_342,#0173b2,Bacteria
CAKVHT010000002.1_65@GCA_934754375.1_285_342,#0173b2,Bacteria
CAKVMH010000001.1_174@GCA_934772045.1_285_342,#0173b2,Bacteria
MBE5732694.1@GCA_015055625.1_285_342,#0173b2,Bacteria
CALWOU010000004.1_25@GCA_944383245.1_285_342,#0173b2,Bacteria
HJD05513.1@GCA_019120295.1_285_342,#0173b2,Bacteria
CALWFB010000001.1_84@GCA_944377485.1_285_342,#0173b2,Bacteria
CALWTL010000010.1_12@GCA_944384445.1_285_342,#0173b2,Bacteria
CALWTK010000004.1_27@GCA_944384465.1_285_342,#0173b2,Bacteria
HIU06816.1@GCA_018715225.1_285_342,#0173b2,Bacteria
MBQ4049044.1@GCA_017396125.1_282_339,#0173b2,Bacteria
CALVUQ010000016.1_15@GCA_944363615.1_285_342,#0173b2,Bacteria
UQSP01000002.1_4@GCA_900543755.1_285_342,#0173b2,Bacteria
CALWEH010000010.1_74@GCA_944377145.1_284_341,#0173b2,Bacteria
CAJFOL010000092.1_3@GCA_904397185.1_283_340,#0173b2,Bacteria
CAAGDD010000003.1_73@GCA_900768545.1_283_340,#0173b2,Bacteria
CAKNPS010000002.1_51@GCA_930990515.1_282_339,#0173b2,Bacteria
HIT62459.1@GCA_018715545.1_282_339,#0173b2,Bacteria
CAJLLK010000018.1_14@GCA_905207515.1_282_339,#0173b2,Bacteria
URXM01000002.1_61@GCA_900551855.1_282_339,#0173b2,Bacteria
CAJTNA010000003.1_69@GCA_910577845.1_287_344,#0173b2,Bacteria
CAJTZR010000071.1_3@GCA_910584035.1_287_344,#0173b2,Bacteria
CAJTYW010000003.1_18@GCA_910583995.1_286_343,#0173b2,Bacteria
CAJUOU010000001.1_315@GCA_910588545.1_286_343,#0173b2,Bacteria
CAJTNW010000002.1_70@GCA_910577795.1_287_344,#0173b2,Bacteria
CAJUEA010000046.1_9@GCA_910584975.1_287_344,#0173b2,Bacteria
PWM74502.1@GCA_003343995.1_286_343,#0173b2,Bacteria
CALVIT010000003.1_2@GCA_944331845.1_289_346,#0173b2,Bacteria
CALVJT010000046.1_9@GCA_944332315.1_288_345,#0173b2,Bacteria
CALVZW010000017.1_14@GCA_944372675.1_289_346,#0173b2,Bacteria
UQTB01000006.1_29@GCA_900543915.1_286_343,#0173b2,Bacteria
MBQ9706481.1@GCA_017457305.1_282_339,#0173b2,Bacteria
CAJUKR010000004.1_21@GCA_910587025.1_286_342,#0173b2,Bacteria
MBR2974673.1@GCA_017500905.1_283_340,#0173b2,Bacteria
CALVJY010000008.1_9@GCA_944332455.1_286_343,#0173b2,Bacteria
CAJMQN010000008.1_66@GCA_905215695.1_290_344,#0173b2,Bacteria
CALVWF010000005.1_29@GCA_944364615.1_283_340,#0173b2,Bacteria
HIT77671.1@GCA_018715495.1_283_340,#0173b2,Bacteria
MCM1289509.1@GCA_023665205.1_282_339,#0173b2,Bacteria
CAJUIV010000001.1_8@GCA_910586905.1_283_340,#0173b2,Bacteria
HIU91103.1@GCA_018713905.1_290_347,#0173b2,Bacteria
CADAJB010000001.1_7@GCA_902788085.1_287_344,#0173b2,Bacteria
MBQ7602530.1@GCA_017454425.1_287_344,#0173b2,Bacteria
ONVD01000034.1_14@GCA_900321185.1_287_344,#0173b2,Bacteria
CALWPF010000017.1_5@GCA_944383355.1_287_344,#0173b2,Bacteria
CALWKF010000018.1_4@GCA_944381215.1_288_345,#0173b2,Bacteria
CAJOLU010000002.1_43@GCA_905235475.1_288_345,#0173b2,Bacteria
CALWTE010000012.1_4@GCA_944384375.1_288_345,#0173b2,Bacteria
CALWOV010000011.1_3@GCA_944383275.1_288_345,#0173b2,Bacteria
MBQ8761728.1@GCA_017466005.1_288_345,#0173b2,Bacteria
CALWTF010000005.1_14@GCA_944384415.1_288_345,#0173b2,Bacteria
WP_198508946.1@GCF_002797315.1_170_227,#0173b2,Bacteria
WP_097018624.1@GCF_003001995.1_458_514,#0173b2,Bacteria
